"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)"
"2011","1990","9","Punjab","S.A.S Nagar","-1.0"
"2011","1991","9","Punjab","S.A.S Nagar","-1.0"
"2011","1992","9","Punjab","S.A.S Nagar","-1.0"
"2011","1993","9","Punjab","S.A.S Nagar","-1.0"
"2011","1994","9","Punjab","S.A.S Nagar","-1.0"
"2011","1995","9","Punjab","S.A.S Nagar","-1.0"
"2011","1996","9","Punjab","S.A.S Nagar","-1.0"
"2011","1997","9","Punjab","S.A.S Nagar","-1.0"
"2011","1998","9","Punjab","S.A.S Nagar","-1.0"
"2011","1999","9","Punjab","S.A.S Nagar","-1.0"
"2011","2000","9","Punjab","S.A.S Nagar","-1.0"
"2011","2001","9","Punjab","S.A.S Nagar","-1.0"
"2011","2002","9","Punjab","S.A.S Nagar","-1.0"
"2011","2003","9","Punjab","S.A.S Nagar","-1.0"
"2011","2004","9","Punjab","S.A.S Nagar","-1.0"
"2011","2005","9","Punjab","S.A.S Nagar","3700.0"
"2011","2006","9","Punjab","S.A.S Nagar","2828.0"
"2011","2007","9","Punjab","S.A.S Nagar","3552.0"
"2011","2008","9","Punjab","S.A.S Nagar","3259.0"
"2011","2009","9","Punjab","S.A.S Nagar","3267.0"
"2011","2010","9","Punjab","S.A.S Nagar","3432.0"
"2011","2011","9","Punjab","S.A.S Nagar","3719.0"
"2011","2012","9","Punjab","S.A.S Nagar","3774.0"
"2011","2013","9","Punjab","S.A.S Nagar","3519.0"
"2011","2014","9","Punjab","S.A.S Nagar","3241.0"
"2011","2015","9","Punjab","S.A.S Nagar","3742.0"
"2011","2016","9","Punjab","S.A.S Nagar","3613.0"
"2011","2017","9","Punjab","S.A.S Nagar","3484.0"
"2011","2018","9","Punjab","S.A.S Nagar","3290.0"
"2011","2019","9","Punjab","S.A.S Nagar","3621.0"
"2027","1990","7","Maharashtra","Mumbai City","2000.0"
"2027","1991","7","Maharashtra","Mumbai City","1667.0"
"2027","1992","7","Maharashtra","Mumbai City","0.0"
"2027","1993","7","Maharashtra","Mumbai City","0.0"
"2027","1994","7","Maharashtra","Mumbai City","0.0"
"2027","1995","7","Maharashtra","Mumbai City","0.0"
"2027","1996","7","Maharashtra","Mumbai City","0.0"
"2027","1997","7","Maharashtra","Mumbai City","0.0"
"2027","1998","7","Maharashtra","Mumbai City","-1.0"
"2027","1999","7","Maharashtra","Mumbai City","-1.0"
"2027","2000","7","Maharashtra","Mumbai City","-1.0"
"2027","2001","7","Maharashtra","Mumbai City","-1.0"
"2027","2002","7","Maharashtra","Mumbai City","-1.0"
"2027","2003","7","Maharashtra","Mumbai City","-1.0"
"2027","2004","7","Maharashtra","Mumbai City","-1.0"
"2027","2005","7","Maharashtra","Mumbai City","-1.0"
"2027","2006","7","Maharashtra","Mumbai City","-1.0"
"2027","2007","7","Maharashtra","Mumbai City","-1.0"
"2027","2008","7","Maharashtra","Mumbai City","0.0"
"2027","2009","7","Maharashtra","Mumbai City","0.0"
"2027","2010","7","Maharashtra","Mumbai City","-1.0"
"2027","2011","7","Maharashtra","Mumbai City","-1.0"
"2027","2012","7","Maharashtra","Mumbai City","-1.0"
"2027","2013","7","Maharashtra","Mumbai City","-1.0"
"2027","2014","7","Maharashtra","Mumbai City","-1.0"
"2027","2015","7","Maharashtra","Mumbai City","-1.0"
"2027","2016","7","Maharashtra","Mumbai City","-1.0"
"2027","2017","7","Maharashtra","Mumbai City","-1.0"
"2027","2018","7","Maharashtra","Mumbai City","0.0"
"2027","2019","7","Maharashtra","Mumbai City","0.0"
"2030","1990","9","Punjab","Pathankot","-1.0"
"2030","1991","9","Punjab","Pathankot","-1.0"
"2030","1992","9","Punjab","Pathankot","-1.0"
"2030","1993","9","Punjab","Pathankot","-1.0"
"2030","1994","9","Punjab","Pathankot","-1.0"
"2030","1995","9","Punjab","Pathankot","-1.0"
"2030","1996","9","Punjab","Pathankot","-1.0"
"2030","1997","9","Punjab","Pathankot","-1.0"
"2030","1998","9","Punjab","Pathankot","-1.0"
"2030","1999","9","Punjab","Pathankot","-1.0"
"2030","2000","9","Punjab","Pathankot","-1.0"
"2030","2001","9","Punjab","Pathankot","-1.0"
"2030","2002","9","Punjab","Pathankot","-1.0"
"2030","2003","9","Punjab","Pathankot","-1.0"
"2030","2004","9","Punjab","Pathankot","-1.0"
"2030","2005","9","Punjab","Pathankot","-1.0"
"2030","2006","9","Punjab","Pathankot","-1.0"
"2030","2007","9","Punjab","Pathankot","-1.0"
"2030","2008","9","Punjab","Pathankot","-1.0"
"2030","2009","9","Punjab","Pathankot","-1.0"
"2030","2010","9","Punjab","Pathankot","-1.0"
"2030","2011","9","Punjab","Pathankot","0.0"
"2030","2012","9","Punjab","Pathankot","2815.0"
"2030","2013","9","Punjab","Pathankot","2690.0"
"2030","2014","9","Punjab","Pathankot","2483.0"
"2030","2015","9","Punjab","Pathankot","3143.0"
"2030","2016","9","Punjab","Pathankot","2750.0"
"2030","2017","9","Punjab","Pathankot","3071.0"
"2030","2018","9","Punjab","Pathankot","3250.0"
"2030","2019","9","Punjab","Pathankot","3071.0"
"2043","1990","9","Punjab","Fazilka","-1.0"
"2043","1991","9","Punjab","Fazilka","-1.0"
"2043","1992","9","Punjab","Fazilka","-1.0"
"2043","1993","9","Punjab","Fazilka","-1.0"
"2043","1994","9","Punjab","Fazilka","-1.0"
"2043","1995","9","Punjab","Fazilka","-1.0"
"2043","1996","9","Punjab","Fazilka","-1.0"
"2043","1997","9","Punjab","Fazilka","-1.0"
"2043","1998","9","Punjab","Fazilka","-1.0"
"2043","1999","9","Punjab","Fazilka","-1.0"
"2043","2000","9","Punjab","Fazilka","-1.0"
"2043","2001","9","Punjab","Fazilka","-1.0"
"2043","2002","9","Punjab","Fazilka","-1.0"
"2043","2003","9","Punjab","Fazilka","-1.0"
"2043","2004","9","Punjab","Fazilka","-1.0"
"2043","2005","9","Punjab","Fazilka","-1.0"
"2043","2006","9","Punjab","Fazilka","-1.0"
"2043","2007","9","Punjab","Fazilka","-1.0"
"2043","2008","9","Punjab","Fazilka","-1.0"
"2043","2009","9","Punjab","Fazilka","-1.0"
"2043","2010","9","Punjab","Fazilka","-1.0"
"2043","2011","9","Punjab","Fazilka","0.0"
"2043","2012","9","Punjab","Fazilka","3424.0"
"2043","2013","9","Punjab","Fazilka","3185.0"
"2043","2014","9","Punjab","Fazilka","3062.0"
"2043","2015","9","Punjab","Fazilka","2865.0"
"2043","2016","9","Punjab","Fazilka","3523.0"
"2043","2017","9","Punjab","Fazilka","3257.0"
"2043","2018","9","Punjab","Fazilka","3298.0"
"2043","2019","9","Punjab","Fazilka","4058.0"
"2059","1990","7","Maharashtra","Palghar","-1.0"
"2059","1991","7","Maharashtra","Palghar","-1.0"
"2059","1992","7","Maharashtra","Palghar","-1.0"
"2059","1993","7","Maharashtra","Palghar","-1.0"
"2059","1994","7","Maharashtra","Palghar","-1.0"
"2059","1995","7","Maharashtra","Palghar","-1.0"
"2059","1996","7","Maharashtra","Palghar","-1.0"
"2059","1997","7","Maharashtra","Palghar","-1.0"
"2059","1998","7","Maharashtra","Palghar","-1.0"
"2059","1999","7","Maharashtra","Palghar","-1.0"
"2059","2000","7","Maharashtra","Palghar","-1.0"
"2059","2001","7","Maharashtra","Palghar","-1.0"
"2059","2002","7","Maharashtra","Palghar","-1.0"
"2059","2003","7","Maharashtra","Palghar","-1.0"
"2059","2004","7","Maharashtra","Palghar","-1.0"
"2059","2005","7","Maharashtra","Palghar","-1.0"
"2059","2006","7","Maharashtra","Palghar","-1.0"
"2059","2007","7","Maharashtra","Palghar","-1.0"
"2059","2008","7","Maharashtra","Palghar","-1.0"
"2059","2009","7","Maharashtra","Palghar","-1.0"
"2059","2010","7","Maharashtra","Palghar","-1.0"
"2059","2011","7","Maharashtra","Palghar","-1.0"
"2059","2012","7","Maharashtra","Palghar","-1.0"
"2059","2013","7","Maharashtra","Palghar","-1.0"
"2059","2014","7","Maharashtra","Palghar","2517.0"
"2059","2015","7","Maharashtra","Palghar","2310.0"
"2059","2016","7","Maharashtra","Palghar","2907.0"
"2059","2017","7","Maharashtra","Palghar","1862.0"
"2059","2018","7","Maharashtra","Palghar","1772.0"
"2059","2019","7","Maharashtra","Palghar","1797.0"
