"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)"
"113","2013","7","Maharashtra","Buldhana","-1.0"
"113","2014","7","Maharashtra","Buldhana","-1.0"
"113","2015","7","Maharashtra","Buldhana","-1.0"
"113","2016","7","Maharashtra","Buldhana","-1.0"
"113","2017","7","Maharashtra","Buldhana","-1.0"
"113","2018","7","Maharashtra","Buldhana","-1.0"
"113","2019","7","Maharashtra","Buldhana","-1.0"
"114","1990","7","Maharashtra","Akola","0.0"
"114","1991","7","Maharashtra","Akola","0.0"
"114","1992","7","Maharashtra","Akola","0.0"
"114","1993","7","Maharashtra","Akola","0.0"
"114","1994","7","Maharashtra","Akola","0.0"
"114","1995","7","Maharashtra","Akola","0.0"
"114","1996","7","Maharashtra","Akola","0.0"
"114","1997","7","Maharashtra","Akola","0.0"
"114","1998","7","Maharashtra","Akola","0.0"
"114","1999","7","Maharashtra","Akola","0.0"
"114","2000","7","Maharashtra","Akola","0.0"
"114","2001","7","Maharashtra","Akola","0.0"
"114","2002","7","Maharashtra","Akola","0.0"
"114","2003","7","Maharashtra","Akola","0.0"
"114","2004","7","Maharashtra","Akola","0.0"
"114","2005","7","Maharashtra","Akola","0.0"
"114","2006","7","Maharashtra","Akola","0.0"
"114","2007","7","Maharashtra","Akola","0.0"
"114","2008","7","Maharashtra","Akola","0.0"
"114","2009","7","Maharashtra","Akola","-1.0"
"114","2010","7","Maharashtra","Akola","-1.0"
"114","2011","7","Maharashtra","Akola","-1.0"
"114","2012","7","Maharashtra","Akola","-1.0"
"114","2013","7","Maharashtra","Akola","-1.0"
"114","2014","7","Maharashtra","Akola","-1.0"
"114","2015","7","Maharashtra","Akola","-1.0"
"114","2016","7","Maharashtra","Akola","-1.0"
"114","2017","7","Maharashtra","Akola","-1.0"
"114","2018","7","Maharashtra","Akola","-1.0"
"114","2019","7","Maharashtra","Akola","-1.0"
"115","1990","7","Maharashtra","Amarawati","0.0"
"115","1991","7","Maharashtra","Amarawati","0.0"
"115","1992","7","Maharashtra","Amarawati","0.0"
"115","1993","7","Maharashtra","Amarawati","0.0"
"115","1994","7","Maharashtra","Amarawati","0.0"
"115","1995","7","Maharashtra","Amarawati","0.0"
"115","1996","7","Maharashtra","Amarawati","0.0"
"115","1997","7","Maharashtra","Amarawati","0.0"
"115","1998","7","Maharashtra","Amarawati","0.0"
"115","1999","7","Maharashtra","Amarawati","0.0"
"115","2000","7","Maharashtra","Amarawati","0.0"
"115","2001","7","Maharashtra","Amarawati","0.0"
"115","2002","7","Maharashtra","Amarawati","0.0"
"115","2003","7","Maharashtra","Amarawati","0.0"
"115","2004","7","Maharashtra","Amarawati","0.0"
"115","2005","7","Maharashtra","Amarawati","0.0"
"115","2006","7","Maharashtra","Amarawati","0.0"
"115","2007","7","Maharashtra","Amarawati","0.0"
"115","2008","7","Maharashtra","Amarawati","0.0"
"115","2009","7","Maharashtra","Amarawati","-1.0"
"115","2010","7","Maharashtra","Amarawati","-1.0"
"115","2011","7","Maharashtra","Amarawati","-1.0"
"115","2012","7","Maharashtra","Amarawati","-1.0"
"115","2013","7","Maharashtra","Amarawati","-1.0"
"115","2014","7","Maharashtra","Amarawati","-1.0"
"115","2015","7","Maharashtra","Amarawati","-1.0"
"115","2016","7","Maharashtra","Amarawati","-1.0"
"115","2017","7","Maharashtra","Amarawati","-1.0"
"115","2018","7","Maharashtra","Amarawati","-1.0"
"115","2019","7","Maharashtra","Amarawati","-1.0"
"116","1990","7","Maharashtra","Yeotmal","0.0"
"116","1991","7","Maharashtra","Yeotmal","0.0"
"116","1992","7","Maharashtra","Yeotmal","0.1"
"116","1993","7","Maharashtra","Yeotmal","0.0"
"116","1994","7","Maharashtra","Yeotmal","0.1"
"116","1995","7","Maharashtra","Yeotmal","0.0"
"116","1996","7","Maharashtra","Yeotmal","0.0"
"116","1997","7","Maharashtra","Yeotmal","0.0"
"116","1998","7","Maharashtra","Yeotmal","0.0"
"116","1999","7","Maharashtra","Yeotmal","0.1"
"116","2000","7","Maharashtra","Yeotmal","0.0"
"116","2001","7","Maharashtra","Yeotmal","0.0"
"116","2002","7","Maharashtra","Yeotmal","0.1"
"116","2003","7","Maharashtra","Yeotmal","0.0"
"116","2004","7","Maharashtra","Yeotmal","0.0"
"116","2005","7","Maharashtra","Yeotmal","0.0"
"116","2006","7","Maharashtra","Yeotmal","0.0"
"116","2007","7","Maharashtra","Yeotmal","0.0"
"116","2008","7","Maharashtra","Yeotmal","0.0"
"116","2009","7","Maharashtra","Yeotmal","-1.0"
"116","2010","7","Maharashtra","Yeotmal","-1.0"
"116","2011","7","Maharashtra","Yeotmal","-1.0"
"116","2012","7","Maharashtra","Yeotmal","-1.0"
"116","2013","7","Maharashtra","Yeotmal","-1.0"
"116","2014","7","Maharashtra","Yeotmal","-1.0"
"116","2015","7","Maharashtra","Yeotmal","-1.0"
"116","2016","7","Maharashtra","Yeotmal","-1.0"
"116","2017","7","Maharashtra","Yeotmal","-1.0"
"116","2018","7","Maharashtra","Yeotmal","-1.0"
"116","2019","7","Maharashtra","Yeotmal","-1.0"
"117","1990","7","Maharashtra","Wardha","0.0"
"117","1991","7","Maharashtra","Wardha","0.0"
"117","1992","7","Maharashtra","Wardha","0.0"
"117","1993","7","Maharashtra","Wardha","0.0"
"117","1994","7","Maharashtra","Wardha","0.0"
"117","1995","7","Maharashtra","Wardha","0.0"
"117","1996","7","Maharashtra","Wardha","0.0"
"117","1997","7","Maharashtra","Wardha","0.0"
"117","1998","7","Maharashtra","Wardha","0.0"
"117","1999","7","Maharashtra","Wardha","0.0"
"117","2000","7","Maharashtra","Wardha","0.0"
"117","2001","7","Maharashtra","Wardha","0.0"
"117","2002","7","Maharashtra","Wardha","0.0"
"117","2003","7","Maharashtra","Wardha","0.0"
"117","2004","7","Maharashtra","Wardha","0.0"
"117","2005","7","Maharashtra","Wardha","0.0"
"117","2006","7","Maharashtra","Wardha","0.0"
"117","2007","7","Maharashtra","Wardha","0.0"
"117","2008","7","Maharashtra","Wardha","0.0"
"117","2009","7","Maharashtra","Wardha","-1.0"
"117","2010","7","Maharashtra","Wardha","-1.0"
"117","2011","7","Maharashtra","Wardha","-1.0"
"117","2012","7","Maharashtra","Wardha","-1.0"
"117","2013","7","Maharashtra","Wardha","-1.0"
"117","2014","7","Maharashtra","Wardha","-1.0"
"117","2015","7","Maharashtra","Wardha","-1.0"
"117","2016","7","Maharashtra","Wardha","-1.0"
"117","2017","7","Maharashtra","Wardha","-1.0"
"117","2018","7","Maharashtra","Wardha","-1.0"
"117","2019","7","Maharashtra","Wardha","-1.0"
"118","1990","7","Maharashtra","Nagpur","12.3"
"118","1991","7","Maharashtra","Nagpur","22.9"
"118","1992","7","Maharashtra","Nagpur","21.5"
"118","1993","7","Maharashtra","Nagpur","18.4"
"118","1994","7","Maharashtra","Nagpur","12.6"
"118","1995","7","Maharashtra","Nagpur","24.4"
"118","1996","7","Maharashtra","Nagpur","20.2"
"118","1997","7","Maharashtra","Nagpur","23.9"
"118","1998","7","Maharashtra","Nagpur","24.4"
"118","1999","7","Maharashtra","Nagpur","19.0"
"118","2000","7","Maharashtra","Nagpur","19.8"
"118","2001","7","Maharashtra","Nagpur","20.8"
"118","2002","7","Maharashtra","Nagpur","19.5"
"118","2003","7","Maharashtra","Nagpur","21.8"
"118","2004","7","Maharashtra","Nagpur","21.8"
"118","2005","7","Maharashtra","Nagpur","23.6"
"118","2006","7","Maharashtra","Nagpur","23.5"
"118","2007","7","Maharashtra","Nagpur","25.0"
"118","2008","7","Maharashtra","Nagpur","25.7"
"118","2009","7","Maharashtra","Nagpur","-1.0"
"118","2010","7","Maharashtra","Nagpur","-1.0"
"118","2011","7","Maharashtra","Nagpur","-1.0"
"118","2012","7","Maharashtra","Nagpur","-1.0"
"118","2013","7","Maharashtra","Nagpur","-1.0"
"118","2014","7","Maharashtra","Nagpur","-1.0"
"118","2015","7","Maharashtra","Nagpur","-1.0"
"118","2016","7","Maharashtra","Nagpur","-1.0"
"118","2017","7","Maharashtra","Nagpur","-1.0"
"118","2018","7","Maharashtra","Nagpur","-1.0"
"118","2019","7","Maharashtra","Nagpur","-1.0"
"119","1990","7","Maharashtra","Bhandara","176.5"
"119","1991","7","Maharashtra","Bhandara","172.3"
"119","1992","7","Maharashtra","Bhandara","191.3"
"119","1993","7","Maharashtra","Bhandara","181.4"
"119","1994","7","Maharashtra","Bhandara","188.0"
"119","1995","7","Maharashtra","Bhandara","159.5"
"119","1996","7","Maharashtra","Bhandara","142.6"
"119","1997","7","Maharashtra","Bhandara","187.5"
"119","1998","7","Maharashtra","Bhandara","189.0"
"119","1999","7","Maharashtra","Bhandara","102.7"
"119","2000","7","Maharashtra","Bhandara","76.7"
"119","2001","7","Maharashtra","Bhandara","85.9"
"119","2002","7","Maharashtra","Bhandara","91.1"
"119","2003","7","Maharashtra","Bhandara","83.5"
"119","2004","7","Maharashtra","Bhandara","82.7"
"119","2005","7","Maharashtra","Bhandara","86.8"
"119","2006","7","Maharashtra","Bhandara","87.3"
"119","2007","7","Maharashtra","Bhandara","90.3"
"119","2008","7","Maharashtra","Bhandara","69.3"
"119","2009","7","Maharashtra","Bhandara","-1.0"
"119","2010","7","Maharashtra","Bhandara","-1.0"
"119","2011","7","Maharashtra","Bhandara","-1.0"
"119","2012","7","Maharashtra","Bhandara","-1.0"
"119","2013","7","Maharashtra","Bhandara","-1.0"
"119","2014","7","Maharashtra","Bhandara","-1.0"
"119","2015","7","Maharashtra","Bhandara","-1.0"
"119","2016","7","Maharashtra","Bhandara","-1.0"
"119","2017","7","Maharashtra","Bhandara","-1.0"
"119","2018","7","Maharashtra","Bhandara","-1.0"
"119","2019","7","Maharashtra","Bhandara","-1.0"
"120","1990","7","Maharashtra","Chandrapur","80.9"
"120","1991","7","Maharashtra","Chandrapur","86.4"
"120","1992","7","Maharashtra","Chandrapur","83.1"
"120","1993","7","Maharashtra","Chandrapur","84.1"
"120","1994","7","Maharashtra","Chandrapur","87.2"
"120","1995","7","Maharashtra","Chandrapur","93.1"
"120","1996","7","Maharashtra","Chandrapur","87.8"
"120","1997","7","Maharashtra","Chandrapur","89.9"
"120","1998","7","Maharashtra","Chandrapur","91.5"
"120","1999","7","Maharashtra","Chandrapur","87.1"
"120","2000","7","Maharashtra","Chandrapur","79.3"
"120","2001","7","Maharashtra","Chandrapur","81.8"
"120","2002","7","Maharashtra","Chandrapur","79.4"
"120","2003","7","Maharashtra","Chandrapur","83.6"
"120","2004","7","Maharashtra","Chandrapur","83.8"
"120","2005","7","Maharashtra","Chandrapur","78.2"
"120","2006","7","Maharashtra","Chandrapur","79.5"
"120","2007","7","Maharashtra","Chandrapur","84.0"
"120","2008","7","Maharashtra","Chandrapur","82.8"
"120","2009","7","Maharashtra","Chandrapur","-1.0"
"120","2010","7","Maharashtra","Chandrapur","-1.0"
"120","2011","7","Maharashtra","Chandrapur","-1.0"
"120","2012","7","Maharashtra","Chandrapur","-1.0"
"120","2013","7","Maharashtra","Chandrapur","-1.0"
"120","2014","7","Maharashtra","Chandrapur","-1.0"
"120","2015","7","Maharashtra","Chandrapur","-1.0"
"120","2016","7","Maharashtra","Chandrapur","-1.0"
"120","2017","7","Maharashtra","Chandrapur","-1.0"
"120","2018","7","Maharashtra","Chandrapur","-1.0"
"120","2019","7","Maharashtra","Chandrapur","-1.0"
"165","1990","9","Punjab","Gurdaspur","173.1"
"165","1991","9","Punjab","Gurdaspur","162.6"
"165","1992","9","Punjab","Gurdaspur","166.3"
"165","1993","9","Punjab","Gurdaspur","172.7"
"165","1994","9","Punjab","Gurdaspur","174.8"
"165","1995","9","Punjab","Gurdaspur","190.0"
"165","1996","9","Punjab","Gurdaspur","170.0"
"165","1997","9","Punjab","Gurdaspur","164.9"
"165","1998","9","Punjab","Gurdaspur","170.3"
"165","1999","9","Punjab","Gurdaspur","182.0"
"165","2000","9","Punjab","Gurdaspur","176.12"
"165","2001","9","Punjab","Gurdaspur","179.53"
"165","2002","9","Punjab","Gurdaspur","177.25"
"165","2003","9","Punjab","Gurdaspur","180.24"
"165","2004","9","Punjab","Gurdaspur","191.23"
"165","2005","9","Punjab","Gurdaspur","178.0"
"165","2006","9","Punjab","Gurdaspur","189.44"
"165","2007","9","Punjab","Gurdaspur","180.44"
"165","2008","9","Punjab","Gurdaspur","188.27"
"165","2009","9","Punjab","Gurdaspur","192.45"
"165","2010","9","Punjab","Gurdaspur","192.9"
"165","2011","9","Punjab","Gurdaspur","169.98"
"165","2012","9","Punjab","Gurdaspur","170.46"
"165","2013","9","Punjab","Gurdaspur","169.11"
"165","2014","9","Punjab","Gurdaspur","169.49"
"165","2015","9","Punjab","Gurdaspur","172.66"
"165","2016","9","Punjab","Gurdaspur","172.57"
"165","2017","9","Punjab","Gurdaspur","165.49"
"165","2018","9","Punjab","Gurdaspur","168.891"
"165","2019","9","Punjab","Gurdaspur","170.573"
"166","1990","9","Punjab","Amritsar","278.2"
"166","1991","9","Punjab","Amritsar","283.6"
"166","1992","9","Punjab","Amritsar","286.0"
"166","1993","9","Punjab","Amritsar","288.9"
"166","1994","9","Punjab","Amritsar","297.8"
"166","1995","9","Punjab","Amritsar","304.2"
"166","1996","9","Punjab","Amritsar","286.0"
"166","1997","9","Punjab","Amritsar","292.2"
"166","1998","9","Punjab","Amritsar","304.59"
"166","1999","9","Punjab","Amritsar","316.66"
"166","2000","9","Punjab","Amritsar","317.97"
"166","2001","9","Punjab","Amritsar","318.94"
"166","2002","9","Punjab","Amritsar","310.96"
"166","2003","9","Punjab","Amritsar","326.1"
"166","2004","9","Punjab","Amritsar","333.88"
"166","2005","9","Punjab","Amritsar","178.49"
"166","2006","9","Punjab","Amritsar","178.45"
"166","2007","9","Punjab","Amritsar","178.0"
"166","2008","9","Punjab","Amritsar","183.19"
"166","2009","9","Punjab","Amritsar","185.19"
"166","2010","9","Punjab","Amritsar","186.3"
"166","2011","9","Punjab","Amritsar","183.58"
"166","2012","9","Punjab","Amritsar","184.77"
"166","2013","9","Punjab","Amritsar","181.76"
"166","2014","9","Punjab","Amritsar","182.37"
"166","2015","9","Punjab","Amritsar","180.77"
"166","2016","9","Punjab","Amritsar","179.51"
"166","2017","9","Punjab","Amritsar","179.51"
"166","2018","9","Punjab","Amritsar","179.514"
"166","2019","9","Punjab","Amritsar","180.964"
"167","1990","9","Punjab","Kapurthala","97.1"
"167","1991","9","Punjab","Kapurthala","97.0"
"167","1992","9","Punjab","Kapurthala","96.8"
"167","1993","9","Punjab","Kapurthala","101.7"
"167","1994","9","Punjab","Kapurthala","100.9"
"167","1995","9","Punjab","Kapurthala","102.3"
"167","1996","9","Punjab","Kapurthala","95.5"
"167","1997","9","Punjab","Kapurthala","96.7"
"167","1998","9","Punjab","Kapurthala","99.2"
"167","1999","9","Punjab","Kapurthala","99.89"
"167","2000","9","Punjab","Kapurthala","103.04"
"167","2001","9","Punjab","Kapurthala","103.45"
"167","2002","9","Punjab","Kapurthala","101.85"
"167","2003","9","Punjab","Kapurthala","103.74"
"167","2004","9","Punjab","Kapurthala","105.41"
"167","2005","9","Punjab","Kapurthala","108.44"
"167","2006","9","Punjab","Kapurthala","109.94"
"167","2007","9","Punjab","Kapurthala","109.83"
"167","2008","9","Punjab","Kapurthala","113.9"
"167","2009","9","Punjab","Kapurthala","115.31"
"167","2010","9","Punjab","Kapurthala","117.8"
"167","2011","9","Punjab","Kapurthala","118.29"
"167","2012","9","Punjab","Kapurthala","116.47"
"167","2013","9","Punjab","Kapurthala","116.72"
"167","2014","9","Punjab","Kapurthala","116.66"
"167","2015","9","Punjab","Kapurthala","117.35"
"167","2016","9","Punjab","Kapurthala","118.16"
"167","2017","9","Punjab","Kapurthala","118.42"
"167","2018","9","Punjab","Kapurthala","117.561"
"167","2019","9","Punjab","Kapurthala","120.183"
"168","1990","9","Punjab","Jalandhar","157.6"
"168","1991","9","Punjab","Jalandhar","157.0"
"168","1992","9","Punjab","Jalandhar","153.8"
"168","1993","9","Punjab","Jalandhar","159.7"
"168","1994","9","Punjab","Jalandhar","166.8"
"168","1995","9","Punjab","Jalandhar","112.5"
"168","1996","9","Punjab","Jalandhar","118.3"
"168","1997","9","Punjab","Jalandhar","125.6"
"168","1998","9","Punjab","Jalandhar","133.3"
"168","1999","9","Punjab","Jalandhar","132.98"
"168","2000","9","Punjab","Jalandhar","135.74"
"168","2001","9","Punjab","Jalandhar","131.97"
"168","2002","9","Punjab","Jalandhar","132.74"
"168","2003","9","Punjab","Jalandhar","138.4"
"168","2004","9","Punjab","Jalandhar","145.06"
"168","2005","9","Punjab","Jalandhar","150.47"
"168","2006","9","Punjab","Jalandhar","146.99"
"168","2007","9","Punjab","Jalandhar","149.0"
"168","2008","9","Punjab","Jalandhar","155.1"
"168","2009","9","Punjab","Jalandhar","160.89"
"168","2010","9","Punjab","Jalandhar","163.1"
"168","2011","9","Punjab","Jalandhar","165.52"
"168","2012","9","Punjab","Jalandhar","165.03"
"168","2013","9","Punjab","Jalandhar","166.62"
"168","2014","9","Punjab","Jalandhar","167.18"
"168","2015","9","Punjab","Jalandhar","167.0"
"168","2016","9","Punjab","Jalandhar","170.27"
"168","2017","9","Punjab","Jalandhar","170.72"
"168","2018","9","Punjab","Jalandhar","172.273"
"168","2019","9","Punjab","Jalandhar","174.996"
"169","1990","9","Punjab","Hoshiarpur","63.1"
"169","1991","9","Punjab","Hoshiarpur","56.3"
"169","1992","9","Punjab","Hoshiarpur","54.4"
"169","1993","9","Punjab","Hoshiarpur","51.4"
"169","1994","9","Punjab","Hoshiarpur","56.8"
"169","1995","9","Punjab","Hoshiarpur","51.4"
"169","1996","9","Punjab","Hoshiarpur","50.6"
"169","1997","9","Punjab","Hoshiarpur","55.2"
"169","1998","9","Punjab","Hoshiarpur","57.1"
"169","1999","9","Punjab","Hoshiarpur","60.83"
"169","2000","9","Punjab","Hoshiarpur","61.97"
"169","2001","9","Punjab","Hoshiarpur","58.87"
"169","2002","9","Punjab","Hoshiarpur","54.12"
"169","2003","9","Punjab","Hoshiarpur","57.42"
"169","2004","9","Punjab","Hoshiarpur","58.01"
"169","2005","9","Punjab","Hoshiarpur","60.59"
"169","2006","9","Punjab","Hoshiarpur","56.06"
"169","2007","9","Punjab","Hoshiarpur","55.47"
"169","2008","9","Punjab","Hoshiarpur","60.05"
"169","2009","9","Punjab","Hoshiarpur","70.2"
"169","2010","9","Punjab","Hoshiarpur","72.2"
"169","2011","9","Punjab","Hoshiarpur","73.98"
"169","2012","9","Punjab","Hoshiarpur","69.92"
"169","2013","9","Punjab","Hoshiarpur","70.17"
"169","2014","9","Punjab","Hoshiarpur","71.11"
"169","2015","9","Punjab","Hoshiarpur","68.98"
"169","2016","9","Punjab","Hoshiarpur","72.67"
"169","2017","9","Punjab","Hoshiarpur","74.7"
"169","2018","9","Punjab","Hoshiarpur","75.403"
"169","2019","9","Punjab","Hoshiarpur","78.129"
"170","1990","9","Punjab","Roopnagar","35.9"
"170","1991","9","Punjab","Roopnagar","36.3"
"170","1992","9","Punjab","Roopnagar","41.2"
"170","1993","9","Punjab","Roopnagar","36.3"
"170","1994","9","Punjab","Roopnagar","36.9"
"170","1995","9","Punjab","Roopnagar","37.1"
"170","1996","9","Punjab","Roopnagar","39.3"
"170","1997","9","Punjab","Roopnagar","42.3"
"170","1998","9","Punjab","Roopnagar","46.21"
"170","1999","9","Punjab","Roopnagar","49.84"
"170","2000","9","Punjab","Roopnagar","48.39"
"170","2001","9","Punjab","Roopnagar","50.93"
"170","2002","9","Punjab","Roopnagar","44.13"
"170","2003","9","Punjab","Roopnagar","51.3"
"170","2004","9","Punjab","Roopnagar","48.92"
"170","2005","9","Punjab","Roopnagar","36.83"
"170","2006","9","Punjab","Roopnagar","37.39"
"170","2007","9","Punjab","Roopnagar","27.49"
"170","2008","9","Punjab","Roopnagar","35.91"
"170","2009","9","Punjab","Roopnagar","37.51"
"170","2010","9","Punjab","Roopnagar","37.5"
"170","2011","9","Punjab","Roopnagar","38.01"
"170","2012","9","Punjab","Roopnagar","38.07"
"170","2013","9","Punjab","Roopnagar","37.0"
"170","2014","9","Punjab","Roopnagar","36.29"
"170","2015","9","Punjab","Roopnagar","37.23"
"170","2016","9","Punjab","Roopnagar","37.77"
"170","2017","9","Punjab","Roopnagar","39.84"
"170","2018","9","Punjab","Roopnagar","40.76"
"170","2019","9","Punjab","Roopnagar","40.424"
"171","1990","9","Punjab","Ludhiana","224.8"
"171","1991","9","Punjab","Ludhiana","230.5"
"171","1992","9","Punjab","Ludhiana","226.2"
"171","1993","9","Punjab","Ludhiana","233.2"
"171","1994","9","Punjab","Ludhiana","243.8"
"171","1995","9","Punjab","Ludhiana","228.3"
"171","1996","9","Punjab","Ludhiana","226.3"
"171","1997","9","Punjab","Ludhiana","233.6"
"171","1998","9","Punjab","Ludhiana","241.12"
"171","1999","9","Punjab","Ludhiana","236.93"
"171","2000","9","Punjab","Ludhiana","238.27"
"171","2001","9","Punjab","Ludhiana","234.54"
"171","2002","9","Punjab","Ludhiana","236.17"
"171","2003","9","Punjab","Ludhiana","240.97"
"171","2004","9","Punjab","Ludhiana","246.94"
"171","2005","9","Punjab","Ludhiana","249.71"
"171","2006","9","Punjab","Ludhiana","248.55"
"171","2007","9","Punjab","Ludhiana","249.83"
"171","2008","9","Punjab","Ludhiana","254.04"
"171","2009","9","Punjab","Ludhiana","256.49"
"171","2010","9","Punjab","Ludhiana","257.1"
"171","2011","9","Punjab","Ludhiana","257.41"
"171","2012","9","Punjab","Ludhiana","256.55"
"171","2013","9","Punjab","Ludhiana","183.23"
"171","2014","9","Punjab","Ludhiana","256.55"
"171","2015","9","Punjab","Ludhiana","257.3"
"171","2016","9","Punjab","Ludhiana","258.66"
"171","2017","9","Punjab","Ludhiana","257.47"
"171","2018","9","Punjab","Ludhiana","258.661"
"171","2019","9","Punjab","Ludhiana","259.046"
"172","1990","9","Punjab","Ferozpur","229.8"
"172","1991","9","Punjab","Ferozpur","233.2"
"172","1992","9","Punjab","Ferozpur","230.7"
"172","1993","9","Punjab","Ferozpur","221.0"
"172","1994","9","Punjab","Ferozpur","221.0"
"172","1995","9","Punjab","Ferozpur","232.3"
"172","1996","9","Punjab","Ferozpur","227.3"
"172","1997","9","Punjab","Ferozpur","252.0"
"172","1998","9","Punjab","Ferozpur","275.2"
"172","1999","9","Punjab","Ferozpur","279.55"
"172","2000","9","Punjab","Ferozpur","248.36"
"172","2001","9","Punjab","Ferozpur","230.03"
"172","2002","9","Punjab","Ferozpur","233.67"
"172","2003","9","Punjab","Ferozpur","243.53"
"172","2004","9","Punjab","Ferozpur","237.96"
"172","2005","9","Punjab","Ferozpur","235.56"
"172","2006","9","Punjab","Ferozpur","234.64"
"172","2007","9","Punjab","Ferozpur","242.62"
"172","2008","9","Punjab","Ferozpur","259.57"
"172","2009","9","Punjab","Ferozpur","262.13"
"172","2010","9","Punjab","Ferozpur","257.8"
"172","2011","9","Punjab","Ferozpur","243.57"
"172","2012","9","Punjab","Ferozpur","263.15"
"172","2013","9","Punjab","Ferozpur","256.47"
"172","2014","9","Punjab","Ferozpur","189.19"
"172","2015","9","Punjab","Ferozpur","187.07"
"172","2016","9","Punjab","Ferozpur","186.59"
"172","2017","9","Punjab","Ferozpur","185.19"
"172","2018","9","Punjab","Ferozpur","185.643"
"172","2019","9","Punjab","Ferozpur","190.546"
"173","1990","9","Punjab","Faridkot","137.6"
"173","1991","9","Punjab","Faridkot","147.7"
"173","1992","9","Punjab","Faridkot","140.3"
"173","1993","9","Punjab","Faridkot","158.7"
"173","1994","9","Punjab","Faridkot","174.6"
"173","1995","9","Punjab","Faridkot","37.7"
"173","1996","9","Punjab","Faridkot","45.7"
"173","1997","9","Punjab","Faridkot","56.0"
"173","1998","9","Punjab","Faridkot","82.09"
"173","1999","9","Punjab","Faridkot","89.91"
"173","2000","9","Punjab","Faridkot","89.93"
"173","2001","9","Punjab","Faridkot","69.62"
"173","2002","9","Punjab","Faridkot","85.5"
"173","2003","9","Punjab","Faridkot","83.91"
"173","2004","9","Punjab","Faridkot","87.62"
"173","2005","9","Punjab","Faridkot","86.2"
"173","2006","9","Punjab","Faridkot","84.7"
"173","2007","9","Punjab","Faridkot","86.86"
"173","2008","9","Punjab","Faridkot","95.43"
"173","2009","9","Punjab","Faridkot","97.82"
"173","2010","9","Punjab","Faridkot","101.3"
"173","2011","9","Punjab","Faridkot","100.54"
"173","2012","9","Punjab","Faridkot","102.31"
"173","2013","9","Punjab","Faridkot","104.16"
"173","2014","9","Punjab","Faridkot","106.18"
"173","2015","9","Punjab","Faridkot","109.39"
"173","2016","9","Punjab","Faridkot","114.94"
"173","2017","9","Punjab","Faridkot","114.69"
"173","2018","9","Punjab","Faridkot","116.326"
"173","2019","9","Punjab","Faridkot","115.874"
"174","1990","9","Punjab","Bhatinda","50.2"
"174","1991","9","Punjab","Bhatinda","63.7"
"174","1992","9","Punjab","Bhatinda","32.2"
"174","1993","9","Punjab","Bhatinda","45.7"
"174","1994","9","Punjab","Bhatinda","52.4"
"174","1995","9","Punjab","Bhatinda","38.8"
"174","1996","9","Punjab","Bhatinda","43.9"
"174","1997","9","Punjab","Bhatinda","52.7"
"174","1998","9","Punjab","Bhatinda","84.0"
"174","1999","9","Punjab","Bhatinda","99.02"
"174","2000","9","Punjab","Bhatinda","99.21"
"174","2001","9","Punjab","Bhatinda","82.49"
"174","2002","9","Punjab","Bhatinda","107.01"
"174","2003","9","Punjab","Bhatinda","104.73"
"174","2004","9","Punjab","Bhatinda","101.94"
"174","2005","9","Punjab","Bhatinda","94.85"
"174","2006","9","Punjab","Bhatinda","86.83"
"174","2007","9","Punjab","Bhatinda","86.1"
"174","2008","9","Punjab","Bhatinda","96.79"
"174","2009","9","Punjab","Bhatinda","103.76"
"174","2010","9","Punjab","Bhatinda","106.7"
"174","2011","9","Punjab","Bhatinda","101.27"
"174","2012","9","Punjab","Bhatinda","107.2"
"174","2013","9","Punjab","Bhatinda","111.3"
"174","2014","9","Punjab","Bhatinda","118.85"
"174","2015","9","Punjab","Bhatinda","136.68"
"174","2016","9","Punjab","Bhatinda","152.15"
"174","2017","9","Punjab","Bhatinda","159.92"
"174","2018","9","Punjab","Bhatinda","166.995"
"174","2019","9","Punjab","Bhatinda","179.091"
"175","1990","9","Punjab","Sangrur","286.7"
"175","1991","9","Punjab","Sangrur","300.9"
"175","1992","9","Punjab","Sangrur","301.9"
"175","1993","9","Punjab","Sangrur","326.4"
"175","1994","9","Punjab","Sangrur","326.4"
"175","1995","9","Punjab","Sangrur","319.4"
"175","1996","9","Punjab","Sangrur","308.6"
"175","1997","9","Punjab","Sangrur","332.6"
"175","1998","9","Punjab","Sangrur","353.36"
"175","1999","9","Punjab","Sangrur","359.52"
"175","2000","9","Punjab","Sangrur","353.99"
"175","2001","9","Punjab","Sangrur","348.59"
"175","2002","9","Punjab","Sangrur","351.83"
"175","2003","9","Punjab","Sangrur","366.04"
"175","2004","9","Punjab","Sangrur","367.07"
"175","2005","9","Punjab","Sangrur","366.6"
"175","2006","9","Punjab","Sangrur","262.45"
"175","2007","9","Punjab","Sangrur","262.12"
"175","2008","9","Punjab","Sangrur","266.8"
"175","2009","9","Punjab","Sangrur","270.69"
"175","2010","9","Punjab","Sangrur","272.4"
"175","2011","9","Punjab","Sangrur","274.02"
"175","2012","9","Punjab","Sangrur","276.16"
"175","2013","9","Punjab","Sangrur","273.03"
"175","2014","9","Punjab","Sangrur","271.37"
"175","2015","9","Punjab","Sangrur","274.39"
"175","2016","9","Punjab","Sangrur","279.46"
"175","2017","9","Punjab","Sangrur","284.13"
"175","2018","9","Punjab","Sangrur","287.052"
"175","2019","9","Punjab","Sangrur","288.98"
